title,issue,issue_href,url,content_type,publish_date,abstract
Determination of the Mineral Composition of Human Saliva by Microplasma Atomic Emission Spectroscopy,"January 2020, issue 1",/journal/10809/volumes-and-issues/75-1,https://link.springer.com/article/10.1134/S1061934820010177,ARTICLES,26 February 2020,A procedure is proposed for determining the macroelemental composition of saliva by the atomic emission spectrometry with a drop-spark discharge as a method of atomization and excitation. The prospects of using such a source and the potential of the device based on it in clinical diagnosis are discussed.
Effectiveness of the Simultaneous Application of Capillary Zone Electrophoresis and Static Light Scattering in the Study of Volcanic Ash Nano- and Submicroparticles,"January 2020, issue 1",/journal/10809/volumes-and-issues/75-1,https://link.springer.com/article/10.1134/S1061934820010050,ARTICLES,26 February 2020,An advantage of using capillary zone electrophoresis and static light scattering is demonstrated on an example of suspensions containing nano- and submicroparticles of volcanic ash under the condition of simultaneous studies using the same aqueous suspensions. We found the dependences of the electrophoretic mobility and the zeta potential of nano- and submicroparticles on size by comparing electropherograms with diagrams of size distributions. These dependences can be used for the satisfactory estimation of weight-average particles size in the newly prepared suspensions.
Specific Features of the Gas Chromatographic Analysis of Samples in High-Boiling Solvents Using Capillary Columns with a Low Split Ratio of the Carrier Gas Flow,"January 2020, issue 1",/journal/10809/volumes-and-issues/75-1,https://link.springer.com/article/10.1134/S1061934820010165,ARTICLES,26 February 2020,"Gas chromatographic analysis of samples in high-boiling polar organic solvents is characterized by several features. First, the resolution of the components depends on the injector temperature (Tinj), which should not be lower than the boiling point (Tbp) of the solvent. Second, the retention indices (RIs) of the components eluted before the polar solvent zone are somewhat overestimated compared to the retention indices of the components eluted after this zone. And, third, the so-called “discrimination effects ” are observed for these samples, first of all, the dependence of the absolute peak areas of the components from Tinj. It is confirmed that such dependence does not affect the results of quantitative analysis by the method of internal normalization. Nevertheless, the possibility of using application of this and other methods is recommended, and the condition of Tinj ≥ Tbp should be satisfied to verify the thermal stability and mutual compatibility of the components of the test samples. These features are set in the analysis of both a solution of model analytes in 1,3-butanediol (Tbp = 207°C) and a sample of the food flavoring, which is a solution of a complex mixture of components in dipropylene glycol (Tbp 222–236°C). The reason for these effects is a slowdown in the process of sample evaporation and dynamic modification of the stationary phase of the chromatographic column by high-boiling polar solvents."
Determination of 1-Hydroxypyrene as a Biomarker for the Effects of Polycyclic Aromatic Hydrocarbons in Urine by Chromatography–Mass Spectrometry,"January 2020, issue 1",/journal/10809/volumes-and-issues/75-1,https://link.springer.com/article/10.1134/S1061934820010025,ARTICLES,26 February 2020,"A simple and sensitive procedure has been developed for the determination of 1-hydroxypyrene in urine as a biological marker of the effects of polycyclic aromatic hydrocarbons. After enzymatic hydrolysis for conjugate cleavage, the analyte was extracted from the matrix by liquid–liquid extraction with n-hexane, the extract was evaporated to dryness, and the analyte was derivatized with the silylating reagent N,O-bis(trimethylsilyl)trifluoroacetamide into trimethylsilyl ether at room temperature. The trimethylsilyl extract was analyzed by capillary gas chromatography with mass-selective detection. Quantitative high-precision determination was achieved with the use of the isotope-labeled 1-hydroxypyrene-d9 reference standard. No matrix effects were observed. The detection limit was 0.02 ng/mL, and the linearity range was 0.1–100 ng/mL. Relative standard deviations were 0.044 and 0.064 under the conditions of repeatability and intralaboratory precision, respectively. The percentage recovery was 96–102%."
Identification of Water-Soluble Sulfonic Acids Isolated from Acid Tars by Gas Chromatography–Mass Spectrometry,"January 2020, issue 1",/journal/10809/volumes-and-issues/75-1,https://link.springer.com/article/10.1134/S1061934819110121,ARTICLES,26 February 2020,"We determined the nature of water-soluble sulfonic acids in acid tars taken from two storage ponds: one located at the 21 km of the M-7 Moscow–Nizhny Novgorod federal highway and another in the Kozinskoe forestry of the Balakhninsky district of Nizhny Novgorod oblast. Water-soluble compounds were extracted from acid tar with water; sulfuric acid was precipitated from acidic water as barium sulfate; the precipitate of barium sulfate was separated by filtration; the filtrate was neutralized with sodium carbonate and evaporated to dryness. The dry residue was treated with phosphorus pentachloride to convert sulfonic acid salts to volatile chlorides, which were analyzed by gas chromatography–mass spectrometry."
Amplified Electrochemical Sensor Employing Fe3O4@SiO2/graphene Nanocomposite for Selective Determination of Folic Acid,"January 2020, issue 1",/journal/10809/volumes-and-issues/75-1,https://link.springer.com/article/10.1134/S1061934820010141,ARTICLES,26 February 2020,"In the present work, Fe3O4@SiO2 decorated on graphene (Fe3O4@SiO2/GR) nanocomposite was successfully synthesized. The voltammetric sensor was used for electrochemical determination of folic acid. Its electrochemical behaviour was investigated by cyclic voltammetry, chronoamperometry and differential pulse voltammetry. The voltammetric data obtained confirm the significant enhancement of oxidation current and reduction overvoltage for electro-oxidation of folic acid at the surface of Fe3O4@SiO2/GR/screen-printed electrode (SPE). Differential pulse voltammetry response shows the linear increment of oxidation signal with an increase in the concentration of folic acid in the range of 0.1–600.0 μM with a detection limit of 0.05 μM. Finally, the Fe3O4@SiO2/GR/SPE was used for the determination of folic acid in real samples."
A Chiral Voltammetric Sensor Based on a Paste Electrode Modified by Cyanuric Acid for the Recognition and Determination of Tyrosine Enantiomers,"January 2020, issue 1",/journal/10809/volumes-and-issues/75-1,https://link.springer.com/article/10.1134/S1061934820010189,ARTICLES,26 February 2020,"An enantioselective voltammetric sensor based on graphitized carbon black (Carboblack C) paste electrode modified by cyanuric acid (CA) was developed for the selective recognition and determination of tyrosine (Tyr) enantiomers. The sensor preferably recognizes D-Tyr because of steric differences between the Tyr enantiomers and nanocavities of CA supramolecules. Using cyclic voltammetry, electrochemical impedance spectroscopy, scanning electron microscopy, and polarimetry, the conditions for modifying Carboblack C with cyanuric acid were optimized and the electrochemical characteristics of the sensor and the conditions for recording voltammograms were studied. The performance of the sensor was estimated under the conditions of differential pulse voltammetry. The proposed sensor was used to recognize and determine the L- and D-enantiomers of tyrosine in a mixture and in samples of urine and human blood plasma. Using molecular dynamics simulation, the features of the interaction of tyrosine enantiomers with CA supramolecules are considered."
Sensitive Voltammetric Sensor for Evaluation of trans-resveratrol Levels in Wines based on Poly(L-lysine) Modified Electrode,"January 2020, issue 1",/journal/10809/volumes-and-issues/75-1,https://link.springer.com/article/10.1134/S1061934820010098,ARTICLES,26 February 2020,"A novel, economic, and highly sensitive electrochemical sensor for the determination of trans-resveratrol (RES) was fabricated by electropolymerization of poly(L-lysine) films onto glassy carbon electrode (GCE) surface. The electrochemical behavior of RES in Britton–Robinson buffer solution (pH 2.0) on the poly(L-lysine)/GCE was investigated by cyclic voltammetry and linear sweep voltammetry for the first time. Results showed that the detection range of the proposed sensor to RES was from 0.20 to 12.0 μM with the minimum detectable concentration of 0.06 μM. The reported electrochemical sensor also exhibited high selectivity, good reproducibility, and long-term stability for RES detection. In addition, the proposed method can be employed for the determination of RES in red wines with satisfactory results. The proposed electrochemical strategy presents valuable information related to evaluation of RES levels in real samples."
Chemical Wet Oxidation of Carbon Nanotubes for Electrochemical Determination of Methyl Parathion,"January 2020, issue 1",/journal/10809/volumes-and-issues/75-1,https://link.springer.com/article/10.1134/S1061934820010128,ARTICLES,26 February 2020,"Surface properties of carbon nanotubes in electrochemical sensors can be dramatically altered depending on chemical groups and structural defects present on the surface. The effect of oxidation on structural integrity of multiwalled carbon nanotubes through acidic (nitric/sulfuric acids) and basic (sodium hydroxide) agents has been studied. Chemical modifications of carbon nanotubes structures were evaluated by Raman, Fourier transform infrared spectroscopy and transmission electronic microscopy. Furthermore, these materials were used to construct sensors for electrochemical determination of pesticide methyl parathion (MP). Under optimized conditions, a calibration curve was obtained for MP determination employing a glassy carbon electrode modified with acidic treated and basic treated carbon nanotubes which showed a linear response ranging from 1.0 × 10–7 to 3.4 × 10–5 M with limits of detection of 3.3 × 10–8 and 3.5 ×10–8 M, respectively. Analytical performance of the electrodes showed similar voltammetric behavior providing good sensitivity for the determination of methyl parathion."
Magnetic Core–shell Graphene Oxide/Fe3O4@SiO2 Nanocomposite for Sensitive and Selective Electrochemical Detection of Morphine using Modified Graphite Screen Printed Electrode,"January 2020, issue 1",/journal/10809/volumes-and-issues/75-1,https://link.springer.com/article/10.1134/S1061934820010049,ARTICLES,26 February 2020,"A simple, sensitive and selective electrochemical method was developed for the determination of morphine using a graphite screen printed electrode (SPE) modified with the magnetic core–shell graphene oxide (GO)/Fe3O4@SiO2 nanocomposite using cyclic voltammetry, differential pulse voltammetry (DPV) and chronoamperometry techniques. The magnetic core–shell GO/Fe3O4@SiO2 nanocomposite was prepared via a facile and simple process. The prepared nanocomposite modified SPE showed enhanced peak currents for the oxidation of morphine compared to the bare SPE. Under optimum conditions the sensor provided linear DPV responses in the range of 1.0–100 μM for morphine with a detection limit of 7.5 × 10–7 M. The proposed sensor was successfully applied to morphine monitoring in biological fluids and satisfactory results were obtained."
Properties of the New Analytical Reagent 2-Hydroxy-3-Nitrosonaphthaldehyde,"January 2020, issue 1",/journal/10809/volumes-and-issues/75-1,https://link.springer.com/article/10.1134/S1061934820010104,ARTICLES,26 February 2020,"A new nitro derivative of β-naphthol was synthesized. Its structure was studied by 1HMR and IR spectrometry. A possibility of its use for immobilization on fibrous substrates and application as a specific analytical reagent for the determination of metal ions, in particular, cobalt(II) ions, was shown. The absorbance maximum of the reagent is at 490 nm and of the complex with cobalt ions, 690 nm. A procedure was proposed for the determination of cobalt(II) in wastewater."
viQC: Visual and Intuitive Quality Control for Mass Spectrometry-Based Proteome Analysis,"December 2019, issue 14",/journal/10809/volumes-and-issues/74-14,https://link.springer.com/article/10.1134/S1061934819140119,ARTICLES,30 December 2019,"Mass spectrometry-based bottom-up proteomics becomes a method of choice in a broad range of biomedical studies. However, because of the growing complexity of the mass spectrometers employed in these studies, there is an increasing need in robust and rapid quality control over the instrument performance. A variety of quality control tools targeting all aspects of LC–MS instrument operation have been developed recently. These tools are typically loaded heavily with a large number of metrics. Many of these metrics are difficult for interpretation for regular users without extensive instrumentation and/or data processing experience. In this work, we introduced a set of simple and intuitively understandable metrics for assessing the quality of proteomic analysis, including the total experimental time and the number of spectral scans, ion accumulation time and intensity in both MS and MS/MS spectra, charge state distribution for precursor peptide ions, and the number of sequential MS/MS scans, etc. These metrics are implemented as an open-source utility, viQC, freely available at hg.theorchromo.ru/viQC. The developed tool has been tested experimentally using data from three different Orbitrap instruments and demonstrated its capability for assessing the possible flaws in the instrument’s operation and subsequent improving the efficiency of proteomic analysis."
"Photocatalytic Degradation of Chlothianidin: Effect of Humic Acids, Nitrates, and Oxygen","December 2019, issue 14",/journal/10809/volumes-and-issues/74-14,https://link.springer.com/article/10.1134/S1061934819140077,ARTICLES,30 December 2019,"The use of neonicotinoid insecticides has been constantly revised because of their impact on bees, causing their decrease and bee malady. Unfortunately, because of the worldwide differences in pesticide regulation, chlothianidin is still allowed in European Union for greenhouse use and worldwide in some cases without any restictions. Lately, it was detected on soil particles and in raw and drinking waters. The preparation of drinking waters implies different purification processes, including chlorination, ozonation, and UV irradiation and nowadays advanced oxidation processes, including TiO2. The TiO2 photocatalytic degradation of chlothianidin in the presence of oxygen, nitrate, and humic acids was followed by kinetic studies, whereas the photoproducts formed were identified by liquid chromatography/tandem mass spectrometry. The efficiency of different set-ups of the photocatalytic degradation of chlothianidin was evaluated by the identification of photoproducts and bioluminescence inhibition of bacteria Vibrio fischeri. The results indicate that less harmful photoproducts are generated in the samples with added humic acids."
On the Correct Averaging of the Equations of Ion Motion in High-Frequency Electric Fields,"December 2019, issue 14",/journal/10809/volumes-and-issues/74-14,https://link.springer.com/article/10.1134/S106193481914003X,ARTICLES,30 December 2019,"The pseudopotential approach is a useful tool for the qualitative description of ion motion in inhomogeneous high-frequency electric fields, often used in mass spectrometric devices. However, in the theoretical study of the motion of ions in high-frequency electric fields with close frequencies, mathematical ambiguity arises, caused by the nonequivalence of different mathematical approaches. The paper considers and compares the time-dependent pseudopotential model and the model of solenoidal (vortex) pseudoforces, that is, vortex drift. The vortex drift model in high-frequency electric fields with close frequencies can be replaced by the model of ion motion in a pseudopotential varying in time. The theory of almost periodic time signals with two characteristic time scales, fast and slow, eliminates the ambiguity in selecting the correct mathematical method for describing ion motion in high-frequency electric fields."
Quadrupole Ion Trap Time-of-Flight MALDI Mass Spectrometry: Hydration of Ions of Hydroxyl-Containing Compounds,"December 2019, issue 14",/journal/10809/volumes-and-issues/74-14,https://link.springer.com/article/10.1134/S1061934819140053,ARTICLES,30 December 2019,"A possibility of artifact formation associated with ion hydration in quadrupole ion trap MALDI mass spectra is shown for the first time on an example of a number of natural hydroxyl-containing compounds from various classes. It was found that, in using tandem mass spectrometry, both precursor ions and product ions are involved in the formation of adducts with water. The main source of water for ion-molecular interactions in the ion trap is provided by buffer and collision gases. The role of metal cations in the formation of analyte adducts with water is noted. For the majority of the studied hydroxyl-containing compounds, hydration proceeds most actively in cationization with lithium ions, with the peak of the [M+H2O+Li]+ ion dominating in the mass spectra."
Permanent-Charge Generation Derivatization for the Analysis of Thiols by “Soft” Ionization Mass Spectrometry Methods,"December 2019, issue 14",/journal/10809/volumes-and-issues/74-14,https://link.springer.com/article/10.1134/S1061934819140065,ARTICLES,30 December 2019,"A new method is proposed for the permanent-charge generation derivatization of thiols of different structures by a reaction with haloalkanes and dibromides. It was shown that 1,4-dibromobutane and 1,2-xylylene dibromide are the most effective alkylating agents, providing the formation of a stable five-membered ring with a positively charged sulfur atom. Such cations are readily detected by electrospray ionization and matrix-assisted laser desorption/ionization mass spectrometry. Sulfonium cations were further studied by tandem mass spectrometry using collision-induced dissociation (CID). Typical and specific CID directions for cyclic cations formed from thiols of different structures are revealed. They can be used to identify and quantify thiol analytes by the selected reaction monitoring method."
Controlling the Resolution of Static Mass Spectrometers Using Intermediate Slit Diaphragms,"December 2019, issue 14",/journal/10809/volumes-and-issues/74-14,https://link.springer.com/article/10.1134/S1061934819140028,ARTICLES,30 December 2019,"The paper shows how to increase effectively the resolving power and transmission of a static mass spectrometer (i.e., to get an optimal compromise between these two parameters) using the properly positioned intermediate slit diaphragms in order to ensure a minimum loss of sensitivity of the device."
Study of Nettle (Urtica dióica) Lignin by Atmospheric Pressure Photoionization Orbitrap Mass Spectrometry,"December 2019, issue 14",/journal/10809/volumes-and-issues/74-14,https://link.springer.com/article/10.1134/S1061934819140090,ARTICLES,30 December 2019,"Orbital ion trap high-resolution mass spectrometry with acetone doped atmospheric pressure photoionization is first used to characterize the structure of grass lignins using an example of nettle (Urtíca dióica) dioxane lignin. The obtained mass spectrum contains about 3,000 peaks of deprotonated molecules of lignin oligomers in the molecular mass range up to 1.6 kDa. The study of tandem mass spectra and of a composition of monomers formed in the collision-induced dissociation of lignin macromolecules showed the special role of p-hydroxycinnamic acids in the formation of nettle lignin. Based on the results of tandem mass spectrometry, possible structures of nettle lignin oligomers formed by the addition of guaiacyl- and syringylpropane units followed by etherification by p-coumaric, ferulic, and dihydroferulic acids are proposed."
"Gas-Chromatographic Retention Indices in GC/MS Identification of Alkyl Dichlorophosphates, Dialkyl Chlorophosphates, and Their Thio Analogues","December 2019, issue 14",/journal/10809/volumes-and-issues/74-14,https://link.springer.com/article/10.1134/S1061934819140120,ARTICLES,30 December 2019,"The determination of a series of analytical parameters for the gas-chromatographic/mass-spectrometric identification of reactive intermediate products of phosphoryl chloride (POCl3) and thiophosphoryl chrolide (PSCl3) interaction with aliphatic alcohols, O-alkyl dichlorophosphates (I), O,O-dialkyl chlorophosphates (II), O-alkyl dichlorothiophosphates (III), and O,O-dialkyl chlorothiophosphates (IV) is considered. The members of these series are not sufficiently presented in contemporary databases; an exception is provided by series (I) and (II), which are characterized with EI mass spectra (NIST MS Database, 2017) for 8 and 19 homologues, respectively. The data set includes EI mass spectra and gas-chromatographic retention indices (RI) on standard nonpolar polydimethylsiloxane stationary phases. Strong differences in the mass spectra of homologues of series (I) depending on the conditions of their registration are revealed. A comparison of RI values for alkyl chlorophosphates and thiophosphates allows the evaluation of increments for the hypothetic substitution of the oxygen atom in the P=O fragment with the sulfur atom (P=S), namely 59 ± 4 and 30 ± 4 for O-alkyl dichloro- and O,O-dialkyl chloroderivatives. The statistical processing of the so-called homologous increments of retention indices leads to average values attributed to a homologous series rather than to individual homologues. Using these values permitted us to evaluate the molecular weights of homologues for which no reliably detected signals of molecular ions are present in EI mass spectra."
Analytical Potentials for the Efficient Simulation of Planar and Axisymmetric Ion Mirrors,"December 2019, issue 14",/journal/10809/volumes-and-issues/74-14,https://link.springer.com/article/10.1134/S1061934819140041,ARTICLES,30 December 2019,"In this paper, we obtained analytical equations for electrostatic fields of two-dimensional planar and axially symmetric mirrors with piecewise-constant and piecewise-linear potentials on electrode surfaces located symmetrically in parallel planes or on a cylindrical surface, in particular, in the presence of an additional end electrode. The results can be used for the efficient optimization of aberration properties of time-of-flight mass analyzers and electrostatiс ion traps with gridless ion mirrors based on both standard planar or ring-type electrodes with finite gaps between them and PCB plates."
Determination of a New Antiulcer Drug in Rat Blood Plasma by Liquid Chromatography–Mass Spectrometry,"December 2019, issue 14",/journal/10809/volumes-and-issues/74-14,https://link.springer.com/article/10.1134/S1061934819140089,ARTICLES,30 December 2019,"Synthesis of an innovative drug 9-(2,5-dihydroxyphenyl)-2-(4-ethoxyphenyl)-2,3,7,8-tetrahydro-1H-pyrido[1,2-a]pyrazine-1,4(6H)-dione (PPI) for the treatment of peptic ulcer with a new mechanism of action has necessitated the pharmacokinetics study of the substance in the blood plasma and investigation of its absorption and elimination processes. This paper describes the development and validation of a technique for the quantitative determination of new compound PPI in rat blood plasma by HPLC/MS. The method of solid-phase extraction is applied to extract PPI from blood plasma in the process of biological sample preparation. The lower limit of quantification is 0.1 ng/mL with a linearity range from 0.1 to 1000 ng/mL. By the developed technique, the sample analysis of rat blood plasma was carried out after the introduction of PPI pharmaceutical substance in a dose of 20 mg/kg, a pharmacokinetic profile of the substance was established, and pharmacokinetic parameters were calculated in order to judge the degrees and rates of absorption and excretion of the new antiulcer drug in the blood of laboratory rats."
On the Issue of Informativeness of Mass Spectral Diagnostic Relations and Criteria Based on Them for Testing Geochemical Hypotheses,"December 2019, issue 14",/journal/10809/volumes-and-issues/74-14,https://link.springer.com/article/10.1134/S1061934819140107,ARTICLES,30 December 2019,"The quantitative evaluation of the errors of the 1st and 2nd kind for mass spectral criteria is obtained. These errors have been earlier proposed for distinguishing oils generated in carbonate and other rocks for the Domanic formation of the northern and central Volga−Ural regions. It is shown that none of them work: the best criteria have the 1st and 2nd kind errors close to 50%. Consequently, for all regions where carbonate oil source rocks are possible, a work similar to this should be done primarily, and only after such study, the analysis of oils becomes meaningful. It is also necessary to obtain quantitative estimates of the quality of all the other criteria used in petroleum geochemistry, for which such assessments are technically possible. New criteria should be designed only on the basis of those composition parameters for which the value of the Mann–Whitney test is close to zero."
Studying of Handwritten Strokes Aging Kinetics by High-Performance Liquid Chromatography–Mass Spectrometry,"December 2019, issue 13",/journal/10809/volumes-and-issues/74-13,https://link.springer.com/article/10.1134/S1061934819130033,ARTICLES,30 December 2019,"One of central problems of the technical and forensic examination of documents is the determination of the time and sequence of ink depositions by such conventional writing instruments as ballpoint pens. To solve it, it is necessary to obtain information on the composition of the ballpoint pen ink used for recordings, on what qualitative and quantitative changes the ink components underwent in the time after application and under the action of environmental or external sources, such as photo, thermal, UV, IR, or microwave exposure. The purpose of this work was to develop an approach that enables the identification of changes in the composition of inks that occur in the strokes over time and to determine the time dependences ensuring the evaluation of the time of application. The possibilities of liquid chromatography–mass spectrometry in revealing changes in the composition of inks of BIC Original, Corvina 51, and Pilot ballpoint pens were estimated. The dye degradation processes under the effect of UV radiation on strokes was simulated, and the kinetic parameters describing the degree of dye conversion were determined."
Study of the Aquatic Chlorination of UV Filter Avobenzone in the Presence of Inorganic Salts by Gas Chromatography–High-Resolution Mass Spectrometry,"December 2019, issue 13",/journal/10809/volumes-and-issues/74-13,https://link.springer.com/article/10.1134/S1061934819130069,ARTICLES,30 December 2019,"Disinfection is an essential technological stage in water treatment. It is used not only for potable water but also for, e. g., swimming pool water. Water chlorination is the most common method for eliminating microorganisms today. However, active chlorine reacting with natural and anthropogenic compounds dissolved in water gives rise to the formation of numerous compounds that may be hazardous to human health. The assortment of anthropogenic contaminants grows every year; UV filters are well represented among them. Since recently, they are referred to as ecotoxicants, while their application to skin protection becomes more and more popular all over the world. Over 30 compounds, including numerous halogenated derivatives forming in the aquatic chlorination of a popular UV filter avobenzone in the presence of inorganic salts of iron and copper, as well as bromides and iodides, were identified by gas-chromatography–high-resolution mass spectrometry. The study demonstrated the notable variation of the qualitative and quantitative composition of the reaction products depending on the added salt. It is worth mentioning the formation of brominated and iodinated products."
Characterization of the Structural Forms of Biomolecules Based on the Decomposition and Separation of the Charge-State Distributions of Their Ions,"December 2019, issue 13",/journal/10809/volumes-and-issues/74-13,https://link.springer.com/article/10.1134/S1061934819130112,ARTICLES,30 December 2019,"The purpose of this work is the efficient reveal and analysis of hidden information in mass spectrometric data on the structural composition of the studied solutions of biomolecules in their electrospray ionization. This paper describes the algorithm of sequential splitting combined with the decomposition of the measured charge-state distributions of biomolecules while increasing the number of individual components corresponding to the independent presence of charge carriers with the found probabilities of retention for a given number of ionogenic groups of these biomolecules. The article discusses the results of calculations for the two-dimensional and one-dimensional decompositions of the charge distributions of cytochrome c with separation, presumably corresponding to different conformations of proteins. For the first time we developed a method and a software for searching individual components and their contributions to the mass spectra of multiply charged ions when the mass spectra of these components are not known in advance."
Features of Tryptic Peptides Providing Their Detection and Identification by MALDI Mass Spectrometry,"December 2019, issue 13",/journal/10809/volumes-and-issues/74-13,https://link.springer.com/article/10.1134/S1061934819130094,ARTICLES,30 December 2019,"Characteristics of tryptic peptides that provide the detection and identification of these compounds and corresponding proteins by matrix-assisted laser desorption/ionization (MALDI) mass spectrometry with α-cyano-4-hydroxycinnamic acid as a matrix are determined and discussed. Twenty-five proteins are identified; the features of reliably identified peptides are compared to those of the compounds that might be produced by trypsinolysis but were not detected. Two key factors enhancing a possibility of the detection of tryptic peptides are determined. One refers to the basicity of peptides in the gas phase, which is the highest for peptides with the C-terminal arginine residue; this reason for the emergence of significant analytical signals is well known. Another factor contributing to the ionization of peptides in study under MALDI conditions is their hydrophilicity. This result did not correlate with the most conclusions of earlier relevant studies discussed in the article."
"Dissociative Electron Attachment to 2,6- and 2,5-Dihydroxyacetophenone","December 2019, issue 13",/journal/10809/volumes-and-issues/74-13,https://link.springer.com/article/10.1134/S1061934819130021,ARTICLES,30 December 2019,"Two model humic compounds, 2,6- and 2,5-dihydroxyacetophenone, were investigated by negative ion mass spectrometry. Dissociative electron attachment cross-sections and negative ion autodetachment lifetimes were measured in the electron energy region 0–10 eV. Adiabatic electron affinities of the compounds under investigation were evaluated. The results obtained were rationalized using DFT B3LYP/6-31G+(d) quantum-chemical calculations."
Features of the Identification of Trialkyl Phosphites in Reaction Mixtures and Their Characterization by Gas Chromatography–Mass Spectrometry,"December 2019, issue 13",/journal/10809/volumes-and-issues/74-13,https://link.springer.com/article/10.1134/S1061934819130124,ARTICLES,30 December 2019,"The interaction of aliphatic alcohols ROH with phosphorus trichloride in the absence of bases leads to the formation of exclusively dialkyl phosphonates (RO)2PHO. To obtain trialkyl phosphites (RO)3P, insufficiently described to date, the pH of the reaction mixtures was adjusted by adding N,N-dimethylaniline (pKa 5.1 ± 0.1). The identification of trialkyl phosphites directly in reaction mixtures without preparative isolation implies a joint consideration of their mass spectra and gas chromatographic retention indices, provided that all other components of such mixtures are identified. The need to comply with this condition has led to the identification of several homologues of a previously uncharacterized series of 2-alkoxy-1,3,2-dioxaphospholanes, formed from a random admixture of ethylene glycol. The use of such combined mass spectrometric parameters as homologous increments of retention indices helps to distinguish trialkyl phosphites from isobaric dialkyl phosphonates; the compounds of both series belong to the homologous group of y = 12, y ≡ M(mod14). Despite the absence of molecular ion signals in the electron ionization (EI) mass spectra, the molecular weights of trialkyl phosphites can be estimated. In addition, a comparison of the homologous increments of retention indices shows that, compared with dialkyl phosphonates, trialkyl phosphites are significantly less polar."
Isomeric Effects in Collisionally-induced Dissociation of β-(1→6)-linked Cyclic Tetrasaccharides of the Glcp2GlcpN2 Composition,"December 2019, issue 13",/journal/10809/volumes-and-issues/74-13,https://link.springer.com/article/10.1134/S1061934819130057,Articles,30 December 2019,"Electrospray ionization (ESI) high resolution mass spectra of positively charged ions (the first and the second order) of protonated molecules of isomeric β-(1→6)-linked cyclic tetrasaccharides of the Glcp2GlcpN2 composition were recorded and interpret. It was shown that the second-order mass spectra of these compounds have some differences reflecting the mutual positions of the glucopyranose and glucosamine residues. The most significant qualitative differences were observed for MS/MS spectra of doubly protonated, doubly charged molecules."
"The H3O+(H2O)n Reagent Ion: Calculations of the Structure, Thermodynamic Parameters of Hydration, Equilibrium Composition, and Mobility","December 2019, issue 13",/journal/10809/volumes-and-issues/74-13,https://link.springer.com/article/10.1134/S1061934819130082,ARTICLES,30 December 2019,"The H3O+(H2O)n reagent ion is widely used in ion mobility spectrometry and atmospheric pressure chemical ionization mass spectrometry. In this work, calculated data on the structure and properties of the H3O+(H2O)n (n = 0–4) reagent ion are obtained. They are of interest for the study of the regularities of chemical ionization and the prediction and interpretation of ion mobility spectra and mass spectra. Using quantum chemical methods, we calculated the structures and refined the isomeric composition of the H3O+(H2O)n ions. It was found that ions with n = 2, 3, and 4 have 2, 5, and 15 isomers, respectively. The most stable isomers, which possess branched non-cyclic structures with the H3O+ core, were determined. The thermodynamic parameters of hydration reactions of the most stable isomers of H3O+(H2O)n (n = 0–3) ions and the equilibrium composition of the reagent ion in a wide range of temperatures and concentrations of water vapor are computed. The obtained results agree with the available experimental and calculated data. Using the computed structural data and data on the composition of the reagent ion, its mobility was calculated by the trajectory method. The error of calculations is close to the experimental one."
Use of Chemometric Methods of Data Analysis for the Identification and Typification of Petroleum and Petroleum Products,"December 2019, issue 13",/journal/10809/volumes-and-issues/74-13,https://link.springer.com/article/10.1134/S1061934819130045,ARTICLES,30 December 2019,"A method for identifying straits of rocket kerosene (RG-1 and T-1 brands) and various types of hydrocarbon fuels (aviation fuel TC-1 and diesel fuel) in soil has been developed. The proposed version of identification is based on the preliminary separation of the main components by gas chromatography and their mass spectrometric detection followed by the processing of the data obtained by chemometric methods of analysis (principal component analysis and projection on latent structures with discriminant analysis) using the “MZmineZ,” “iMet-Q,” and “MetaboAnalyst” software. A possibility of the application of the developed approach to the typification of saturated oil fractions of different origin is illustrated."
Determination of Phosphonylated Tyrosine as a Marker of Exposure to Nerve Agents in Dried Blood Plasma Spots by HPLC–HRMS/MS,"December 2019, issue 13",/journal/10809/volumes-and-issues/74-13,https://link.springer.com/article/10.1134/S1061934819130070,ARTICLES,30 December 2019,"A procedure for the determination of phosphonylated tyrosine, a marker of exposure to organophosphorus nerve agents, in dried blood plasma spot (DBS) samples by means of liquid chromatography/tandem high-resolution mass spectrometry was developed. The DBS samples on Protein Saver 903 Card substrates were shown to be stable for two months on storage at 22 and 40°C. It was found that the temperature of storage has a high impact on the stability of the DBS samples: the analyte concentration in the samples stored at 40°C was about three times lower than that in the samples stored at room temperature. It was shown that the special Protein Saver 903 Card substrates could be replaced by an ordinary blue ribbon filter paper. In the latter case, the tyrosine adducts of nerve agents were reliably determined in the DBS samples stored for a month at room temperature (22°C). However, for storage at elevated temperatures (40°C), the use of filter paper substrates is not recommended. The proposed approach to storage of blood samples allows one to take and easily transport large series of samples and automate their analysis."
